Store,Product,Price,Rating,Number of Reviews,Calories
Corner Bakery Cafe (1019 S Westwood Blvd),Caesar,11.02,,0,310
Corner Bakery Cafe (1019 S Westwood Blvd),Mixed Greens,8.3,,0,240
Corner Bakery Cafe (1019 S Westwood Blvd),Power Greens & Grains Salad (V),13.75,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Berry Pecan,12.39,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Choose Two,17.35,80.0,20,500
Corner Bakery Cafe (1019 S Westwood Blvd),Uptown Turkey Avocado,16.36,100.0,3,730
Corner Bakery Cafe (1019 S Westwood Blvd),BBLT,15.74,,0,740
Corner Bakery Cafe (1019 S Westwood Blvd),Chicken Pesto,17.1,,0,750
Corner Bakery Cafe (1019 S Westwood Blvd),Albacore Tuna Salad Sandwich,13.75,,0,610
Corner Bakery Cafe (1019 S Westwood Blvd),Carved Ham & Swiss,16.36,66.0,3,560
Corner Bakery Cafe (1019 S Westwood Blvd),Tomato Mozzarella,14.99,,0,760
Corner Bakery Cafe (1019 S Westwood Blvd),Side of Toasted Garlic Bread,0.98,86.0,29,160
Corner Bakery Cafe (1019 S Westwood Blvd),Chicken Rosa Pasta,14.37,100.0,4,
Corner Bakery Cafe (1019 S Westwood Blvd),Pesto Cavatappi,13.75,,0,750
Corner Bakery Cafe (1019 S Westwood Blvd),Shrimp Scampi Linguine,16.36,100.0,3,690
Corner Bakery Cafe (1019 S Westwood Blvd),Mac & Cheese,11.02,,0,770
Corner Bakery Cafe (1019 S Westwood Blvd),Chicken Carbonara,13.75,,0,800
Corner Bakery Cafe (1019 S Westwood Blvd),Bacon Tomato Mac & Cheese,12.39,,0,850
Corner Bakery Cafe (1019 S Westwood Blvd),Cavatappi Marinara,11.27,,0,500
Corner Bakery Cafe (1019 S Westwood Blvd),Chicken Pomodori,17.35,100.0,4,800
Corner Bakery Cafe (1019 S Westwood Blvd),Meatball,17.1,,0,940
Corner Bakery Cafe (1019 S Westwood Blvd),Club,15.36,66.0,3,830
Corner Bakery Cafe (1019 S Westwood Blvd),Tuscan Grilled Cheese (V),13.26,100.0,4,
Corner Bakery Cafe (1019 S Westwood Blvd),Rustic Italian,14.37,,0,1050
Corner Bakery Cafe (1019 S Westwood Blvd),Chicken Noodle Soup,8.67,80.0,5,190
Corner Bakery Cafe (1019 S Westwood Blvd),Cheddar Broccoli Soup,8.67,,0,310
Corner Bakery Cafe (1019 S Westwood Blvd),Loaded Baked Potato Soup,8.67,,0,430
Corner Bakery Cafe (1019 S Westwood Blvd),Roasted Tomato Basil Soup,8.67,,0,180
Corner Bakery Cafe (1019 S Westwood Blvd),Chicken Orzo Soup,8.67,,0,360
Corner Bakery Cafe (1019 S Westwood Blvd),Fountain Soda,4.45,,0,0
Corner Bakery Cafe (1019 S Westwood Blvd),Arnold Palmer,4.58,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Hand-Roasted Coffee,3.96,,0,0
Corner Bakery Cafe (1019 S Westwood Blvd),Bottled Orange Juice,4.95,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Old-Fashioned Lemonade,4.7,,0,120
Corner Bakery Cafe (1019 S Westwood Blvd),Iced Coffee,4.33,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Bottled Water,3.96,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Iced Tea,4.08,,0,0
Corner Bakery Cafe (1019 S Westwood Blvd),Hand-Roasted Coffee (Group Size),25.78,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Hot Tea,3.96,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Kids Pasta,7.92,60.0,5,285
Corner Bakery Cafe (1019 S Westwood Blvd),Kids Breakfast,7.68,62.0,8,330
Corner Bakery Cafe (1019 S Westwood Blvd),Kids Combo,8.67,50.0,8,290
Corner Bakery Cafe (1019 S Westwood Blvd),Kids Sandwich,7.92,33.0,6,380
Corner Bakery Cafe (1019 S Westwood Blvd),Cream Cheese Brownie,6.31,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Monster Cookie,4.08,66.0,3,
Corner Bakery Cafe (1019 S Westwood Blvd),Packaged Sweets,10.4,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Chocolate Chip Cookie,4.08,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Sugar Cookie,4.08,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Oatmeal Raisin Cookie,4.08,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),English Toffee Cookie,4.08,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Chocolate Baby Bundt Cake,6.31,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Mix & Match Sweets,29.38,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Maple Pecan Bar,6.56,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Lemon Baby Bundt Cake,6.31,,0,
Corner Bakery Cafe (1019 S Westwood Blvd),Cranberry Orange Bundt,6.31,,0,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A Waffle Potato Fries®,4.89,92.0,39,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Nuggets,9.19,94.0,555,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Spicy Chicken Sandwich Meal,17.19,93.0,304,
Chick-fil-A (900 Westwood Blvd),Spicy Chicken Sandwich Deluxe Meal,18.39,89.0,74,
Chick-fil-A (900 Westwood Blvd),Mac & Cheese,6.95,93.0,15,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Sandwich Meal,16.59,92.0,323,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Nuggets Meal,16.69,90.0,252,
Chick-fil-A (900 Westwood Blvd),Spicy Chicken Sandwich,9.75,95.0,290,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Chicken Sandwich,9.09,94.0,250,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Deluxe Meal,17.75,90.0,64,
Chick-fil-A (900 Westwood Blvd),Spicy Deluxe Sandwich,10.89,95.0,23,
Chick-fil-A (900 Westwood Blvd),Chick-n-Strips™ Meal,16.89,,0,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A Chick-n-Strips™,9.39,,0,
Chick-fil-A (900 Westwood Blvd),Cookies & Cream Milkshake,7.89,91.0,36,
Chick-fil-A (900 Westwood Blvd),Spicy Chicken Sandwich Deluxe Meal,18.39,89.0,74,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Nuggets Meal,16.69,90.0,252,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Spicy Chicken Sandwich Meal,17.19,93.0,304,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Deluxe Meal,17.75,90.0,64,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Sandwich Meal,16.59,92.0,323,
Chick-fil-A (900 Westwood Blvd),Grilled Chicken Sandwich Meal,18.49,92.0,13,
Chick-fil-A (900 Westwood Blvd),Grilled Chicken Club Meal,21.79,100.0,4,
Chick-fil-A (900 Westwood Blvd),Grilled Nuggets Meal,17.65,,0,
Chick-fil-A (900 Westwood Blvd),Chick-n-Strips™ Meal,16.89,,0,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Cool Wrap Meal,21.09,,0,
Chick-fil-A (900 Westwood Blvd),Southwest Veggie Wrap Meal,20.49,,0,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Nuggets,9.19,94.0,555,
Chick-fil-A (900 Westwood Blvd),Spicy Deluxe Sandwich,10.89,95.0,23,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Chicken Sandwich,9.09,94.0,250,
Chick-fil-A (900 Westwood Blvd),Spicy Chicken Sandwich,9.75,95.0,290,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Deluxe Sandwich,10.25,83.0,24,
Chick-fil-A (900 Westwood Blvd),Grilled Chicken Sandwich,11.05,83.0,18,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Grilled Chicken Club Sandwich,14.29,80.0,5,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Cool Wrap,13.65,66.0,15,
Chick-fil-A (900 Westwood Blvd),Southwest Veggie Wrap,12.99,,0,
Chick-fil-A (900 Westwood Blvd),Grilled Nuggets,10.19,100.0,3,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A Chick-n-Strips™,9.39,,0,
Chick-fil-A (900 Westwood Blvd),Gluten Free Bun,2.19,,0,
Chick-fil-A (900 Westwood Blvd),Filets,8.69,100.0,8,
Chick-fil-A (900 Westwood Blvd),Side Salad,6.99,92.0,13,
Chick-fil-A (900 Westwood Blvd),Waffle Potato Chips,4.29,100.0,3,
Chick-fil-A (900 Westwood Blvd),Buddy Fruits® Apple Sauce,4.15,,0,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A Waffle Potato Fries®,4.89,92.0,39,
Chick-fil-A (900 Westwood Blvd),Fruit Cup,6.95,,0,
Chick-fil-A (900 Westwood Blvd),Mac & Cheese,6.95,93.0,15,
Chick-fil-A (900 Westwood Blvd),Chicken Noodle Soup,6.75,100.0,6,
Chick-fil-A (900 Westwood Blvd),Kale Crunch Side,6.95,,0,
Chick-fil-A (900 Westwood Blvd),Greek Yogurt Parfait,7.79,,0,
Chick-fil-A (900 Westwood Blvd),DASANI® Bottled Water,3.89,100.0,5,
Chick-fil-A (900 Westwood Blvd),Gallon Beverages,16.59,,0,
Chick-fil-A (900 Westwood Blvd),1% Milk,3.25,,0,
Chick-fil-A (900 Westwood Blvd),Simply Orange®,5.15,,0,
Chick-fil-A (900 Westwood Blvd),Honest Kids® Apple Juice,3.25,,0,
Chick-fil-A (900 Westwood Blvd),Seasonal Cherry Berry Sunjoy Beverages,4.75,,0,
Chick-fil-A (900 Westwood Blvd),Freshly-Brewed Iced Tea Sweetened,4.15,,0,
Chick-fil-A (900 Westwood Blvd),Freshly-Brewed Iced Tea Unsweetened,4.15,,0,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Lemonade,4.79,100.0,3,
Chick-fil-A (900 Westwood Blvd),Chick-fil-A® Diet Lemonade,4.79,,0,
Chick-fil-A (900 Westwood Blvd),1/2 Sweet Tea 1/2 Unsweet Tea,4.15,,0,
Chick-fil-A (900 Westwood Blvd),"Sunjoy® (1/2 Sweet Tea, 1/2 Lemonade)",4.79,,0,
Chick-fil-A (900 Westwood Blvd),"Sunjoy® (1/2 Sweet Tea, 1/2 Diet Lemonade)",4.79,,0,
Chick-fil-A (900 Westwood Blvd),"Sunjoy® (1/2 Unsweet Tea, 1/2 Lemonade)",4.79,,0,
Chick-fil-A (900 Westwood Blvd),"Sunjoy® (1/2 Unsweet Tea, 1/2 Diet Lemonade)",4.79,,0,
Chick-fil-A (900 Westwood Blvd),1/2 Lemonade 1/2 Diet Lemonade,4.79,,0,
Chick-fil-A (900 Westwood Blvd),Iced Coffee,5.29,,0,
Chick-fil-A (900 Westwood Blvd),Coca-Cola®,4.15,,0,
Chick-fil-A (900 Westwood Blvd),Diet Coke®,4.15,,0,
Chick-fil-A (900 Westwood Blvd),Coke® Zero Sugar,4.15,,0,
Chick-fil-A (900 Westwood Blvd),Sprite®,4.15,,0,
Chick-fil-A (900 Westwood Blvd),Dr Pepper®,4.15,,0,
Chick-fil-A (900 Westwood Blvd),Diet Dr Pepper®,4.15,,0,
Chick-fil-A (900 Westwood Blvd),Barq's® Root Beer,4.15,,0,
Chick-fil-A (900 Westwood Blvd),Hi-C® Fruit Punch,4.15,,0,
Chick-fil-A (900 Westwood Blvd),Fanta® Orange,4.15,,0,
Chick-fil-A (900 Westwood Blvd),POWERADE®,4.15,,0,
Chick-fil-A (900 Westwood Blvd),1% Chocolate Milk,3.25,,0,
Chick-fil-A (900 Westwood Blvd),Cobb Salad,14.79,,0,
Chick-fil-A (900 Westwood Blvd),Spicy Southwest Salad,15.05,,0,
Chick-fil-A (900 Westwood Blvd),Market Salad,15.05,,0,
Chick-fil-A (900 Westwood Blvd),Chocolate Chunk Cookie,2.89,86.0,30,
Chick-fil-A (900 Westwood Blvd),Cookies & Cream Milkshake,7.89,91.0,36,
Chick-fil-A (900 Westwood Blvd),Chocolate Fudge Brownie,3.89,92.0,55,
Chick-fil-A (900 Westwood Blvd),Chocolate Milkshake,7.89,95.0,20,
Chick-fil-A (900 Westwood Blvd),Vanilla Milkshake,7.89,94.0,18,
Chick-fil-A (900 Westwood Blvd),Strawberry Milkshake,7.89,90.0,11,
Chick-fil-A (900 Westwood Blvd),Seasonal Cherry Berry Frosted Lemonade Beverages,8.29,,0,
Chick-fil-A (900 Westwood Blvd),Frosted Lemonade,7.79,100.0,5,
Chick-fil-A (900 Westwood Blvd),Frosted Coffee,7.79,,0,
Chick-fil-A (900 Westwood Blvd),5 Ct Nuggets Kid's Meal,10.99,,0,
Chick-fil-A (900 Westwood Blvd),2 Ct Chick-n-Strips™ Kid's Meal,11.55,,0,
Chick-fil-A (900 Westwood Blvd),5 Ct Grilled Nuggets Kid's Meal,11.65,,0,
Chick-fil-A (900 Westwood Blvd),8oz Chick-fil-A® Sauce,4.55,90.0,20,
Chick-fil-A (900 Westwood Blvd),8oz Barbeque Sauce,4.55,100.0,3,
Chick-fil-A (900 Westwood Blvd),8oz Honey Mustard Sauce,4.55,66.0,3,
Chick-fil-A (900 Westwood Blvd),8oz Polynesian Sauce,4.55,80.0,5,
Chick-fil-A (900 Westwood Blvd),8oz Garden Herb Ranch Sauce,4.55,,0,
Taco Bell (10937 Weyburn Ave.),Crunchwrap Supreme®,7.55,80.0,106,
Taco Bell (10937 Weyburn Ave.),Chicken Quesadilla,7.55,89.0,93,
Taco Bell (10937 Weyburn Ave.),Grilled Cheese Burrito,6.94,77.0,9,
Taco Bell (10937 Weyburn Ave.),Bean Burrito,3.04,87.0,106,
Taco Bell (10937 Weyburn Ave.),Cheese Quesadilla,6.33,,0,
Taco Bell (10937 Weyburn Ave.),Cheesy Fiesta Potatoes,3.53,91.0,36,
Taco Bell (10937 Weyburn Ave.),Cinnabon Delights® 2 Pack,2.43,,0,
Taco Bell (10937 Weyburn Ave.),MTN DEW® Baja Blast®,3.28,87.0,33,
Taco Bell (10937 Weyburn Ave.),Cheesy Gordita Crunch,6.45,90.0,76,
Taco Bell (10937 Weyburn Ave.),Nachos BellGrande®,8.04,81.0,48,
Taco Bell (10937 Weyburn Ave.),Nacho Fries,3.89,78.0,52,
Taco Bell (10937 Weyburn Ave.),Nacho Cheese Doritos® Locos Tacos,3.77,,0,
Taco Bell (10937 Weyburn Ave.),Crunchy Taco,2.55,86.0,76,
Taco Bell (10937 Weyburn Ave.),Cantina Chicken Quesadilla,8.28,92.0,13,
Taco Bell (10937 Weyburn Ave.),Chalupa Supreme®,6.58,88.0,44,
Taco Bell (10937 Weyburn Ave.),Beefy 5-Layer Burrito,5.23,86.0,29,
Taco Bell (10937 Weyburn Ave.),Doritos® Cheesy Gordita Crunch - Nacho Cheese,6.45,96.0,26,
Taco Bell (10937 Weyburn Ave.),Large Nacho Fries,5.36,75.0,4,
Taco Bell (10937 Weyburn Ave.),Nacho Cheese Doritos® Locos Tacos Supreme®,4.75,96.0,26,
Taco Bell (10937 Weyburn Ave.),Steak Quesadilla,7.8,85.0,20,
Diddy Riese,Ice Cream Sandwiches,6.0,96.0,561,
Diddy Riese,Half Dozen Cookies,5.0,96.0,205,
Diddy Riese,Diddy Dozen Cookies,9.0,97.0,327,
Diddy Riese,Two Dozen Cookies,18.0,98.0,218,
Diddy Riese,Half Dozen Macadamia White Chocolate cookies,6.5,97.0,35,
Diddy Riese,Half dozen plain brownies,10.0,96.0,55,
Diddy Riese,Three Dozen Cookies,27.0,96.0,58,
Diddy Riese,One Dozen Cookies in a Gift Box,11.5,97.0,37,
Diddy Riese,Half dozen Mix of Plain and Walnut Brownies,10.0,100.0,20,
Diddy Riese,Two Dozen Gift Box,22.0,100.0,16,
Diddy Riese,half dozen walnut brownies,10.0,100.0,9,
Diddy Riese,Five Dozen Cookies,45.0,100.0,9,
Diddy Riese,Four Dozen Cookies,36.0,100.0,13,
Diddy Riese,Small Platter (Two Dozen),25.0,100.0,4,
Diddy Riese,Large Platter (Three Dozen),33.0,100.0,12,
Diddy Riese,1 Dozen Macadamia with White Chocolate,12.0,100.0,6,
Diddy Riese,One Dozen Plain Brownies,19.0,87.0,8,
Diddy Riese,Half Dozen Cookies,5.0,96.0,205,
Diddy Riese,Ice Cream Sandwiches,6.0,96.0,561,
Diddy Riese,Diddy Dozen Cookies,9.0,97.0,327,
Diddy Riese,Half Dozen Macadamia White Chocolate cookies,6.5,97.0,35,
Diddy Riese,Two Dozen Cookies,18.0,98.0,218,
Diddy Riese,Three Dozen Cookies,27.0,96.0,58,
Diddy Riese,1 Dozen Macadamia with White Chocolate,12.0,100.0,6,
Diddy Riese,Five Dozen Cookies,45.0,100.0,9,
Diddy Riese,Four Dozen Cookies,36.0,100.0,13,
Diddy Riese,Plain Fudge Brownies,2.0,97.0,125,
Diddy Riese,Walnut  Brownies,2.0,91.0,45,
Diddy Riese,Half dozen Mix of Plain and Walnut Brownies,10.0,100.0,20,
Diddy Riese,Half dozen plain brownies,10.0,96.0,55,
Diddy Riese,half dozen walnut brownies,10.0,100.0,9,
Diddy Riese,One Dozen Plain Brownies,19.0,87.0,8,
Diddy Riese,One dozen walnut brownies,19.0,,0,
Diddy Riese,One dozen mix of plain and walnut brownies,19.0,100.0,3,
Diddy Riese,Ice Cream Sandwiches,6.0,96.0,561,
Diddy Riese,Bottled water,2.0,66.0,3,
Diddy Riese,One Dozen Cookies in a Gift Box,11.5,97.0,37,
Diddy Riese,Half dozen mixed brownie gift box,15.0,66.0,3,
Diddy Riese,1 dozen mixed brownie gift box,21.5,,0,
Diddy Riese,Two Dozen Gift Box,22.0,100.0,16,
Diddy Riese,Large Platter (Three Dozen),33.0,100.0,12,
Diddy Riese,Half Dozen Plain Brownie Gift Box,15.0,100.0,3,
Diddy Riese,Small Platter (Two Dozen),25.0,100.0,4,
Diddy Riese,One Dozen Plain Brownie Gift Box,21.5,,0,
Ministry of Coffee,Latte,6.5,89.0,131,
Ministry of Coffee,Bacon Egg Roll,18.25,97.0,43,
Ministry of Coffee,Flat White,6.5,94.0,36,
Ministry of Coffee,Banana Bread (GF),5.75,87.0,16,
Ministry of Coffee,Avo On Toast,19.5,86.0,37,
Ministry of Coffee,Matcha Latte,7.0,78.0,14,
Ministry of Coffee,Yogurt Bowl,13.25,84.0,13,
Ministry of Coffee,Bacon,6.9,100.0,3,
Ministry of Coffee,Chai Latte,7.0,85.0,27,
Ministry of Coffee,Scrambled Eggs,8.25,100.0,6,
Ministry of Coffee,Egg Sandwich,19.5,88.0,43,
Ministry of Coffee,Bagel and Cream Cheese,10.75,,0,
Ministry of Coffee,Salmon Bagel,24.5,86.0,45,
Ministry of Coffee,Acai Bowl,16.9,,0,
Ministry of Coffee,Blueberry Muffin,6.0,,0,
Ministry of Coffee,Ham & Cheese Toastie,18.75,,0,
Ministry of Coffee,Banana Bread (GF),5.75,87.0,16,
Ministry of Coffee,Single Espresso,5.0,,0,
Ministry of Coffee,Double Espresso,5.25,,0,
Ministry of Coffee,Espresso Macchiato,5.75,,0,
Ministry of Coffee,Piccolo,5.75,100.0,4,
Ministry of Coffee,Latte,6.5,89.0,131,
Ministry of Coffee,Cappuccino,6.5,100.0,18,
Ministry of Coffee,Mocha,7.25,97.0,36,
Ministry of Coffee,Long Black,5.75,,0,
Ministry of Coffee,Cold Brew Coffee,6.0,,0,
Ministry of Coffee,Flat White,6.5,94.0,36,
Ministry of Coffee,Affogato,8.75,,0,
Ministry of Coffee,Cortado,6.0,,0,
Ministry of Coffee,Drip Coffee,5.0,,0,
Ministry of Coffee,Cafe Au Lait,6.0,,0,
Ministry of Coffee,Matcha Latte,7.0,78.0,14,
Ministry of Coffee,Turmeric Latte,7.0,100.0,7,
Ministry of Coffee,Chai Latte,7.0,85.0,27,
Ministry of Coffee,London Fog,5.75,,0,
Ministry of Coffee,Hot Chocolate,5.75,,0,
Ministry of Coffee,Peppermint Tea,5.0,,0,
Ministry of Coffee,Earl Grey Tea,5.0,,0,
Ministry of Coffee,Jasmine Green Tea,5.0,,0,
Ministry of Coffee,English Breakfast Tea,5.0,,0,
Ministry of Coffee,Matcha Tea,5.5,,0,
Ministry of Coffee,Chamomile Tea,5.0,,0,
Ministry of Coffee,Masala Chai,5.5,,0,
Ministry of Coffee,Vanilla Cruffin,6.25,100.0,4,
Ministry of Coffee,Lemon Poppyseed Muffin,6.0,,0,
Ministry of Coffee,Double Chocolate Muffin,6.0,,0,
Ministry of Coffee,Blueberry Muffin,6.0,,0,
Ministry of Coffee,Banana Bread (GF),5.75,87.0,16,
Ministry of Coffee,Single Bagel,5.75,,0,
Ministry of Coffee,Almond Croissant,7.0,90.0,10,
Ministry of Coffee,Banana Tart,9.5,,0,
Ministry of Coffee,Granola Bar,7.0,,0,
Ministry of Coffee,Espresso Brownie Bar,7.0,,0,
Ministry of Coffee,Coconut Chocolate Bar,7.0,,0,
Ministry of Coffee,Data Pistachio Bar,7.0,,0,
Ministry of Coffee,Raisin Oatmeal Cookie,5.75,,0,
Ministry of Coffee,Chocolate Chip Cookie,5.75,,0,
Ministry of Coffee,Mediterranean Breakfast  Plate,23.25,,0,
Ministry of Coffee,Eggs On Toast,19.5,,0,
Ministry of Coffee,Rose Bay Roll,20.0,82.0,34,
Ministry of Coffee,Bacon Egg Roll,18.25,97.0,43,
Ministry of Coffee,Egg Sandwich,19.5,88.0,43,
Ministry of Coffee,Mushroom Madness,23.75,77.0,9,
Ministry of Coffee,Shakshuka,23.75,,0,
Ministry of Coffee,Spanish Omelette,24.5,100.0,17,
Ministry of Coffee,Salmon Omelette,25.0,100.0,11,
Ministry of Coffee,Ham & Cheese Omelette,24.5,,0,
Ministry of Coffee,Right Start Omelette,25.0,,0,
Ministry of Coffee,Ham & Cheese Toastie,18.75,,0,
Ministry of Coffee,Grilled Cheese,17.0,,0,
Ministry of Coffee,Avo On Toast,19.5,86.0,37,
Ministry of Coffee,Bagel and Cream Cheese,10.75,,0,
Ministry of Coffee,Salmon Bagel,24.5,86.0,45,
Ministry of Coffee,Burrata on Toast (GF),21.9,,0,
Ministry of Coffee,Dill Tuna Melt,20.75,,0,
Ministry of Coffee,MOC Waffle,23.25,,0,
Ministry of Coffee,Smoked Salmon,9.5,,0,
Ministry of Coffee,Scrambled Eggs,8.25,100.0,6,
Ministry of Coffee,Scrambled Egg Whites,9.5,,0,
Ministry of Coffee,Bacon,6.9,100.0,3,
Ministry of Coffee,Halloumi Cheese,6.9,,0,
Ministry of Coffee,Feta Cheese,4.9,,0,
Ministry of Coffee,Goat Cheese,5.75,,0,
Ministry of Coffee,Chicken,8.25,,0,
Ministry of Coffee,French Fries,5.75,,0,
Ministry of Coffee,Mixed Green Salad,4.9,,0,
Ministry of Coffee,Avocado,5.75,,0,
Ministry of Coffee,Cream Cheese,5.75,,0,
Ministry of Coffee,Vanilla Ice Cream( 1 scoop),4.5,,0,
Ministry of Coffee,Acai (1 scoop),6.25,,0,
Ministry of Coffee,Jam,2.5,,0,
Ministry of Coffee,Peanut Butter,3.25,,0,
Ministry of Coffee,Side 1 Egg,2.5,,0,
Ministry of Coffee,Side 1 Slice Bread,1.9,,0,
Ministry of Coffee,Cheddar,2.5,,0,
Ministry of Coffee,Tuna Mix,8.25,,0,
Ministry of Coffee,Seasonal Fruit Bowl,8.25,,0,
Ministry of Coffee,Yogurt Bowl,13.25,84.0,13,
Ministry of Coffee,Chia Bowl,13.25,,0,
Ministry of Coffee,Matcha Chia Bowl,14.5,,0,
Ministry of Coffee,Chai Chia Bowl,14.5,,0,
Ministry of Coffee,Turmeric Chia Bowl,14.5,,0,
Ministry of Coffee,Bircher Bowl with Dried Fruits,14.5,,0,
Ministry of Coffee,Bircher Muesli Bowl,13.25,,0,
Ministry of Coffee,Acai Bowl,16.9,,0,
Ministry of Coffee,Peanut Butter Cup Smoothie,14.5,83.0,12,
Ministry of Coffee,Green Smoothie,14.5,100.0,3,
Ministry of Coffee,Fruity Smoothie,13.25,100.0,10,
Ministry of Coffee,Red Smoothie,13.75,62.0,8,
Ministry of Coffee,Blueberry Protein Smoothie,14.5,83.0,6,
Ministry of Coffee,Banana Protein Smoothie,14.5,100.0,5,
Ministry of Coffee,Mango Strawberry Smoothie,13.75,,0,
Ministry of Coffee,Stay Cay Smoothie,13.75,,0,
Ministry of Coffee,Banana Berry Smoothie,13.75,,0,
Ministry of Coffee,Cinnamon Smoothie,13.75,,0,
Ministry of Coffee,Vanilla Milkshake,10.75,,0,
Ministry of Coffee,Chocalate Milkshake,10.75,,0,
Ministry of Coffee,Strawberry Milkshake,10.75,,0,
Ministry of Coffee,Pressed Juicery - Greens juice,10.75,,0,
Ministry of Coffee,Pressed Juicery - Greens with Ginger,10.75,,0,
Ministry of Coffee,Pressed Juicery - Orange Tumeric,10.75,,0,
Ministry of Coffee,Pressed Juicery - Simple Cleanse,10.75,,0,
Ministry of Coffee,Pressed Juicery - Elderberry Vitamin C,10.75,,0,
Ministry of Coffee,Pressed Juice - Strawberry Basil Lemonade,10.75,,0,
Ministry of Coffee,Pressed Juicery - Strawberry Orange Mango Smoothie,10.75,,0,
Ministry of Coffee,Pressed Juicery Sweet Citrus,10.75,,0,
Ministry of Coffee,Pressed Strawberry Orange Mango,10.75,,0,
Ministry of Coffee,Pressed Juicery - Mango Turmeric Lemonade,10.75,,0,
Ministry of Coffee,Pressed Juicery Roots with Ginger,10.75,,0,
Ministry of Coffee,Pressed Juicery Shots - Wellness (Ginger),6.25,,0,
Ministry of Coffee,Pressed Juicery - Vitality Turmeric Shot,6.25,,0,
Ministry of Coffee,Pressed Juicery - Immunity Shot,6.25,,0,
Ministry of Coffee,Pressed Juicery Shots - Probiotic,6.25,,0,
Ministry of Coffee,Pressed Juicery Shots - Recovery,6.25,,0,
Ministry of Coffee,Cherry Pop,4.9,,0,
Ministry of Coffee,Orange Nectarine,4.9,,0,
Ministry of Coffee,Sour Blueberry,4.9,,0,
Ministry of Coffee,Young Mango,4.9,,0,
Ministry of Coffee,Healthade Berry Lemonade,6.9,,0,
Ministry of Coffee,Healthade Pomegranate,6.9,,0,
Ministry of Coffee,Mountain Valley - Glass Sparkling 500ml,5.0,,0,
Ministry of Coffee,Mountain Valley - Glass Spring 500ml,5.0,,0,
Ministry of Coffee,Coke,4.9,,0,
Ministry of Coffee,Fanta,4.9,,0,
Ministry of Coffee,Sprite,4.9,,0,
Ministry of Coffee,Orange Juice,6.9,,0,
Ministry of Coffee,Sanzo - Mango,4.5,,0,
Ministry of Coffee,Sanzo Calamansi,4.5,,0,
Ministry of Coffee,Sanzo- Lychee,4.5,,0,
Ministry of Coffee,ProH20 Red Back,6.25,,0,
Ministry of Coffee,ProH20 Green Python,6.25,,0,
Ministry of Coffee,ProH20 Blue Tongue,6.25,,0,
Ministry of Coffee,Healthade Ginger Lemon,6.9,,0,
Ministry of Coffee,Healthade Passion Fruit Tangerine,6.9,,0,
Enzo's Pizzeria,"14"" Cheese Pizza",21.95,,0,
Enzo's Pizzeria,"10"" Cheese Pizza",13.99,,0,
Enzo's Pizzeria,"18"" Cheese Pizza",26.99,94.0,50,
Enzo's Pizzeria,"23"" Cheese Pizza",36.95,,0,
Enzo's Pizzeria,Hand Made Italian Mozzarella Sticks ( #1 Best Seller! ),12.95,70.0,10,
Enzo's Pizzeria,Organic Fettuccine with Chicken Breast,22.99,,0,
Enzo's Pizzeria,Calzone,17.95,92.0,14,
